,Your Prolific ID,Artwork Number,Question Type,Survey Column,Actual Sound,User Answer,Artwork Dynamism,Comment
2592,19,P2,Harmony,Sound A,Sound C,3,4,
2593,19,P2,Harmony,Sound B,Sound F,3,4,
2594,19,P2,Harmony,Sound C,Sound B,1,4,
2595,19,P2,Harmony,Sound D,Sound A,1,4,
2596,19,P2,Dynamism,Sound A,Sound C,5,4,
2597,19,P2,Dynamism,Sound B,Sound F,3,4,
2598,19,P2,Dynamism,Sound C,Sound B,2,4,
2599,19,P2,Dynamism,Sound D,Sound A,2,4,
2600,19,P2,Quality,Sound A,Sound C,4,4,
2601,19,P2,Quality,Sound B,Sound F,3,4,
2602,19,P2,Quality,Sound C,Sound B,2,4,
2603,19,P2,Quality,Sound D,Sound A,1,4,
2604,19,P8,Harmony,Sound A,Sound B,4,3,
2605,19,P8,Harmony,Sound B,Sound A,1,3,
2606,19,P8,Harmony,Sound C,Sound F,3,3,
2607,19,P8,Harmony,Sound D,Sound C,4,3,
2608,19,P8,Dynamism,Sound A,Sound B,4,3,
2609,19,P8,Dynamism,Sound B,Sound A,2,3,
2610,19,P8,Dynamism,Sound C,Sound F,3,3,
2611,19,P8,Dynamism,Sound D,Sound C,4,3,
2612,19,P8,Quality,Sound A,Sound B,1,3,
2613,19,P8,Quality,Sound B,Sound A,1,3,
2614,19,P8,Quality,Sound C,Sound F,2,3,
2615,19,P8,Quality,Sound D,Sound C,4,3,
2616,19,P4,Harmony,Sound A,Sound C,5,5,
2617,19,P4,Harmony,Sound B,Sound B,2,5,
2618,19,P4,Harmony,Sound C,Sound A,2,5,
2619,19,P4,Harmony,Sound D,Sound F,3,5,
2620,19,P4,Dynamism,Sound A,Sound C,5,5,
2621,19,P4,Dynamism,Sound B,Sound B,3,5,
2622,19,P4,Dynamism,Sound C,Sound A,2,5,
2623,19,P4,Dynamism,Sound D,Sound F,3,5,
2624,19,P4,Quality,Sound A,Sound C,5,5,
2625,19,P4,Quality,Sound B,Sound B,2,5,
2626,19,P4,Quality,Sound C,Sound A,2,5,
2627,19,P4,Quality,Sound D,Sound F,3,5,
2628,19,P10,Harmony,Sound A,Sound B,2,3,
2629,19,P10,Harmony,Sound B,Sound C,5,3,
2630,19,P10,Harmony,Sound C,Sound A,1,3,
2631,19,P10,Harmony,Sound D,Sound F,3,3,
2632,19,P10,Dynamism,Sound A,Sound B,3,3,
2633,19,P10,Dynamism,Sound B,Sound C,4,3,
2634,19,P10,Dynamism,Sound C,Sound A,1,3,
2635,19,P10,Dynamism,Sound D,Sound F,3,3,
2636,19,P10,Quality,Sound A,Sound B,1,3,
2637,19,P10,Quality,Sound B,Sound C,5,3,
2638,19,P10,Quality,Sound C,Sound A,1,3,
2639,19,P10,Quality,Sound D,Sound F,3,3,
2640,19,P5,Harmony,Sound A,Sound B,2,4,
2641,19,P5,Harmony,Sound B,Sound C,3,4,
2642,19,P5,Harmony,Sound C,Sound F,3,4,
2643,19,P5,Harmony,Sound D,Sound A,2,4,
2644,19,P5,Dynamism,Sound A,Sound B,2,4,
2645,19,P5,Dynamism,Sound B,Sound C,4,4,
2646,19,P5,Dynamism,Sound C,Sound F,3,4,
2647,19,P5,Dynamism,Sound D,Sound A,2,4,
2648,19,P5,Quality,Sound A,Sound B,4,4,
2649,19,P5,Quality,Sound B,Sound C,5,4,
2650,19,P5,Quality,Sound C,Sound F,3,4,
2651,19,P5,Quality,Sound D,Sound A,1,4,
2652,19,P6,Harmony,Sound A,Sound B,2,5,
2653,19,P6,Harmony,Sound B,Sound F,3,5,
2654,19,P6,Harmony,Sound C,Sound C,4,5,
2655,19,P6,Harmony,Sound D,Sound A,1,5,
2656,19,P6,Dynamism,Sound A,Sound B,2,5,
2657,19,P6,Dynamism,Sound B,Sound F,3,5,
2658,19,P6,Dynamism,Sound C,Sound C,4,5,
2659,19,P6,Dynamism,Sound D,Sound A,2,5,
2660,19,P6,Quality,Sound A,Sound B,2,5,
2661,19,P6,Quality,Sound B,Sound F,3,5,
2662,19,P6,Quality,Sound C,Sound C,5,5,
2663,19,P6,Quality,Sound D,Sound A,2,5,
2664,19,P11,Harmony,Sound A,Sound B,1,2,
2665,19,P11,Harmony,Sound B,Sound F,3,2,
2666,19,P11,Harmony,Sound C,Sound C,4,2,
2667,19,P11,Harmony,Sound D,Sound A,1,2,
2668,19,P11,Dynamism,Sound A,Sound B,1,2,
2669,19,P11,Dynamism,Sound B,Sound F,3,2,
2670,19,P11,Dynamism,Sound C,Sound C,5,2,
2671,19,P11,Dynamism,Sound D,Sound A,1,2,
2672,19,P11,Quality,Sound A,Sound B,1,2,
2673,19,P11,Quality,Sound B,Sound F,3,2,
2674,19,P11,Quality,Sound C,Sound C,4,2,
2675,19,P11,Quality,Sound D,Sound A,2,2,
2676,19,P3,Harmony,Sound A,Sound A,2,3,
2677,19,P3,Harmony,Sound B,Sound C,4,3,
2678,19,P3,Harmony,Sound C,Sound F,3,3,
2679,19,P3,Harmony,Sound D,Sound B,3,3,
2680,19,P3,Dynamism,Sound A,Sound A,1,3,
2681,19,P3,Dynamism,Sound B,Sound C,4,3,
2682,19,P3,Dynamism,Sound C,Sound F,3,3,
2683,19,P3,Dynamism,Sound D,Sound B,1,3,
2684,19,P3,Quality,Sound A,Sound A,1,3,
2685,19,P3,Quality,Sound B,Sound C,5,3,
2686,19,P3,Quality,Sound C,Sound F,3,3,
2687,19,P3,Quality,Sound D,Sound B,2,3,
2688,19,P1,Harmony,Sound A,Sound C,4,4,
2689,19,P1,Harmony,Sound B,Sound B,2,4,
2690,19,P1,Harmony,Sound C,Sound F,3,4,
2691,19,P1,Harmony,Sound D,Sound A,2,4,
2692,19,P1,Dynamism,Sound A,Sound C,5,4,
2693,19,P1,Dynamism,Sound B,Sound B,3,4,
2694,19,P1,Dynamism,Sound C,Sound F,3,4,
2695,19,P1,Dynamism,Sound D,Sound A,1,4,
2696,19,P1,Quality,Sound A,Sound C,5,4,
2697,19,P1,Quality,Sound B,Sound B,1,4,
2698,19,P1,Quality,Sound C,Sound F,3,4,
2699,19,P1,Quality,Sound D,Sound A,1,4,
2700,19,P12,Harmony,Sound A,Sound B,1,2,
2701,19,P12,Harmony,Sound B,Sound A,2,2,
2702,19,P12,Harmony,Sound C,Sound C,4,2,
2703,19,P12,Harmony,Sound D,Sound F,3,2,
2704,19,P12,Dynamism,Sound A,Sound B,2,2,
2705,19,P12,Dynamism,Sound B,Sound A,1,2,
2706,19,P12,Dynamism,Sound C,Sound C,5,2,
2707,19,P12,Dynamism,Sound D,Sound F,3,2,
2708,19,P12,Quality,Sound A,Sound B,2,2,
2709,19,P12,Quality,Sound B,Sound A,1,2,
2710,19,P12,Quality,Sound C,Sound C,5,2,
2711,19,P12,Quality,Sound D,Sound F,3,2,
2712,19,P7,Harmony,Sound A,Sound C,4,2,
2713,19,P7,Harmony,Sound B,Sound B,3,2,
2714,19,P7,Harmony,Sound C,Sound A,2,2,
2715,19,P7,Harmony,Sound D,Sound F,3,2,
2716,19,P7,Dynamism,Sound A,Sound C,4,2,
2717,19,P7,Dynamism,Sound B,Sound B,4,2,
2718,19,P7,Dynamism,Sound C,Sound A,2,2,
2719,19,P7,Dynamism,Sound D,Sound F,3,2,
2720,19,P7,Quality,Sound A,Sound C,5,2,
2721,19,P7,Quality,Sound B,Sound B,1,2,
2722,19,P7,Quality,Sound C,Sound A,1,2,
2723,19,P7,Quality,Sound D,Sound F,3,2,
2724,19,P9,Harmony,Sound A,Sound B,2,1,
2725,19,P9,Harmony,Sound B,Sound F,3,1,
2726,19,P9,Harmony,Sound C,Sound C,5,1,
2727,19,P9,Harmony,Sound D,Sound A,2,1,
2728,19,P9,Dynamism,Sound A,Sound B,2,1,
2729,19,P9,Dynamism,Sound B,Sound F,3,1,
2730,19,P9,Dynamism,Sound C,Sound C,5,1,
2731,19,P9,Dynamism,Sound D,Sound A,1,1,
2732,19,P9,Quality,Sound A,Sound B,1,1,
2733,19,P9,Quality,Sound B,Sound F,3,1,
2734,19,P9,Quality,Sound C,Sound C,5,1,
2735,19,P9,Quality,Sound D,Sound A,1,1,
2736,20,P2,Harmony,Sound A,Sound C,5,4,
2737,20,P2,Harmony,Sound B,Sound F,2,4,
2738,20,P2,Harmony,Sound C,Sound B,3,4,
2739,20,P2,Harmony,Sound D,Sound A,1,4,
2740,20,P2,Dynamism,Sound A,Sound C,5,4,
2741,20,P2,Dynamism,Sound B,Sound F,2,4,
2742,20,P2,Dynamism,Sound C,Sound B,3,4,
2743,20,P2,Dynamism,Sound D,Sound A,1,4,
2744,20,P2,Quality,Sound A,Sound C,5,4,
2745,20,P2,Quality,Sound B,Sound F,1,4,
2746,20,P2,Quality,Sound C,Sound B,1,4,
2747,20,P2,Quality,Sound D,Sound A,1,4,
2748,20,P8,Harmony,Sound A,Sound B,1,3,
2749,20,P8,Harmony,Sound B,Sound A,1,3,
2750,20,P8,Harmony,Sound C,Sound F,3,3,
2751,20,P8,Harmony,Sound D,Sound C,5,3,
2752,20,P8,Dynamism,Sound A,Sound B,1,3,
2753,20,P8,Dynamism,Sound B,Sound A,1,3,
2754,20,P8,Dynamism,Sound C,Sound F,3,3,
2755,20,P8,Dynamism,Sound D,Sound C,5,3,
2756,20,P8,Quality,Sound A,Sound B,1,3,
2757,20,P8,Quality,Sound B,Sound A,1,3,
2758,20,P8,Quality,Sound C,Sound F,3,3,
2759,20,P8,Quality,Sound D,Sound C,5,3,
2760,20,P4,Harmony,Sound A,Sound C,3,3,
2761,20,P4,Harmony,Sound B,Sound B,1,3,
2762,20,P4,Harmony,Sound C,Sound A,2,3,
2763,20,P4,Harmony,Sound D,Sound F,3,3,
2764,20,P4,Dynamism,Sound A,Sound C,4,3,
2765,20,P4,Dynamism,Sound B,Sound B,1,3,
2766,20,P4,Dynamism,Sound C,Sound A,1,3,
2767,20,P4,Dynamism,Sound D,Sound F,3,3,
2768,20,P4,Quality,Sound A,Sound C,3,3,
2769,20,P4,Quality,Sound B,Sound B,2,3,
2770,20,P4,Quality,Sound C,Sound A,2,3,
2771,20,P4,Quality,Sound D,Sound F,3,3,
2772,20,P10,Harmony,Sound A,Sound B,4,2,
2773,20,P10,Harmony,Sound B,Sound C,5,2,
2774,20,P10,Harmony,Sound C,Sound A,1,2,
2775,20,P10,Harmony,Sound D,Sound F,3,2,
2776,20,P10,Dynamism,Sound A,Sound B,4,2,
2777,20,P10,Dynamism,Sound B,Sound C,5,2,
2778,20,P10,Dynamism,Sound C,Sound A,2,2,
2779,20,P10,Dynamism,Sound D,Sound F,3,2,
2780,20,P10,Quality,Sound A,Sound B,2,2,
2781,20,P10,Quality,Sound B,Sound C,4,2,
2782,20,P10,Quality,Sound C,Sound A,2,2,
2783,20,P10,Quality,Sound D,Sound F,3,2,
2784,20,P5,Harmony,Sound A,Sound B,1,4,
2785,20,P5,Harmony,Sound B,Sound C,4,4,
2786,20,P5,Harmony,Sound C,Sound F,3,4,
2787,20,P5,Harmony,Sound D,Sound A,1,4,
2788,20,P5,Dynamism,Sound A,Sound B,1,4,
2789,20,P5,Dynamism,Sound B,Sound C,4,4,
2790,20,P5,Dynamism,Sound C,Sound F,3,4,
2791,20,P5,Dynamism,Sound D,Sound A,2,4,
2792,20,P5,Quality,Sound A,Sound B,2,4,
2793,20,P5,Quality,Sound B,Sound C,4,4,
2794,20,P5,Quality,Sound C,Sound F,3,4,
2795,20,P5,Quality,Sound D,Sound A,1,4,
2796,20,P6,Harmony,Sound A,Sound B,3,5,
2797,20,P6,Harmony,Sound B,Sound F,3,5,
2798,20,P6,Harmony,Sound C,Sound C,5,5,
2799,20,P6,Harmony,Sound D,Sound A,2,5,
2800,20,P6,Dynamism,Sound A,Sound B,2,5,
2801,20,P6,Dynamism,Sound B,Sound F,3,5,
2802,20,P6,Dynamism,Sound C,Sound C,5,5,
2803,20,P6,Dynamism,Sound D,Sound A,1,5,
2804,20,P6,Quality,Sound A,Sound B,2,5,
2805,20,P6,Quality,Sound B,Sound F,3,5,
2806,20,P6,Quality,Sound C,Sound C,5,5,
2807,20,P6,Quality,Sound D,Sound A,1,5,
2808,20,P11,Harmony,Sound A,Sound B,2,3,
2809,20,P11,Harmony,Sound B,Sound F,3,3,
2810,20,P11,Harmony,Sound C,Sound C,4,3,
2811,20,P11,Harmony,Sound D,Sound A,2,3,
2812,20,P11,Dynamism,Sound A,Sound B,3,3,
2813,20,P11,Dynamism,Sound B,Sound F,3,3,
2814,20,P11,Dynamism,Sound C,Sound C,4,3,
2815,20,P11,Dynamism,Sound D,Sound A,2,3,
2816,20,P11,Quality,Sound A,Sound B,2,3,
2817,20,P11,Quality,Sound B,Sound F,3,3,
2818,20,P11,Quality,Sound C,Sound C,4,3,
2819,20,P11,Quality,Sound D,Sound A,1,3,
2820,20,P3,Harmony,Sound A,Sound A,2,5,
2821,20,P3,Harmony,Sound B,Sound C,5,5,
2822,20,P3,Harmony,Sound C,Sound F,3,5,
2823,20,P3,Harmony,Sound D,Sound B,3,5,
2824,20,P3,Dynamism,Sound A,Sound A,2,5,
2825,20,P3,Dynamism,Sound B,Sound C,5,5,
2826,20,P3,Dynamism,Sound C,Sound F,3,5,
2827,20,P3,Dynamism,Sound D,Sound B,3,5,
2828,20,P3,Quality,Sound A,Sound A,2,5,
2829,20,P3,Quality,Sound B,Sound C,4,5,
2830,20,P3,Quality,Sound C,Sound F,3,5,
2831,20,P3,Quality,Sound D,Sound B,2,5,
2832,20,P1,Harmony,Sound A,Sound C,5,3,
2833,20,P1,Harmony,Sound B,Sound B,2,3,
2834,20,P1,Harmony,Sound C,Sound F,3,3,
2835,20,P1,Harmony,Sound D,Sound A,1,3,
2836,20,P1,Dynamism,Sound A,Sound C,5,3,
2837,20,P1,Dynamism,Sound B,Sound B,2,3,
2838,20,P1,Dynamism,Sound C,Sound F,3,3,
2839,20,P1,Dynamism,Sound D,Sound A,1,3,
2840,20,P1,Quality,Sound A,Sound C,5,3,
2841,20,P1,Quality,Sound B,Sound B,2,3,
2842,20,P1,Quality,Sound C,Sound F,3,3,
2843,20,P1,Quality,Sound D,Sound A,1,3,
2844,20,P12,Harmony,Sound A,Sound B,2,4,
2845,20,P12,Harmony,Sound B,Sound A,1,4,
2846,20,P12,Harmony,Sound C,Sound C,5,4,
2847,20,P12,Harmony,Sound D,Sound F,3,4,
2848,20,P12,Dynamism,Sound A,Sound B,4,4,
2849,20,P12,Dynamism,Sound B,Sound A,1,4,
2850,20,P12,Dynamism,Sound C,Sound C,5,4,
2851,20,P12,Dynamism,Sound D,Sound F,3,4,
2852,20,P12,Quality,Sound A,Sound B,2,4,
2853,20,P12,Quality,Sound B,Sound A,1,4,
2854,20,P12,Quality,Sound C,Sound C,5,4,
2855,20,P12,Quality,Sound D,Sound F,3,4,
2856,20,P7,Harmony,Sound A,Sound C,4,3,
2857,20,P7,Harmony,Sound B,Sound B,4,3,
2858,20,P7,Harmony,Sound C,Sound A,1,3,
2859,20,P7,Harmony,Sound D,Sound F,3,3,
2860,20,P7,Dynamism,Sound A,Sound C,4,3,
2861,20,P7,Dynamism,Sound B,Sound B,2,3,
2862,20,P7,Dynamism,Sound C,Sound A,1,3,
2863,20,P7,Dynamism,Sound D,Sound F,3,3,
2864,20,P7,Quality,Sound A,Sound C,3,3,
2865,20,P7,Quality,Sound B,Sound B,2,3,
2866,20,P7,Quality,Sound C,Sound A,1,3,
2867,20,P7,Quality,Sound D,Sound F,3,3,
2868,20,P9,Harmony,Sound A,Sound B,2,5,
2869,20,P9,Harmony,Sound B,Sound F,3,5,
2870,20,P9,Harmony,Sound C,Sound C,4,5,
2871,20,P9,Harmony,Sound D,Sound A,2,5,
2872,20,P9,Dynamism,Sound A,Sound B,1,5,
2873,20,P9,Dynamism,Sound B,Sound F,3,5,
2874,20,P9,Dynamism,Sound C,Sound C,4,5,
2875,20,P9,Dynamism,Sound D,Sound A,2,5,
2876,20,P9,Quality,Sound A,Sound B,2,5,
2877,20,P9,Quality,Sound B,Sound F,3,5,
2878,20,P9,Quality,Sound C,Sound C,4,5,
2879,20,P9,Quality,Sound D,Sound A,1,5,
2880,21,P2,Harmony,Sound A,Sound C,5,5,
2881,21,P2,Harmony,Sound B,Sound F,3,5,
2882,21,P2,Harmony,Sound C,Sound B,2,5,
2883,21,P2,Harmony,Sound D,Sound A,2,5,
2884,21,P2,Dynamism,Sound A,Sound C,5,5,
2885,21,P2,Dynamism,Sound B,Sound F,3,5,
2886,21,P2,Dynamism,Sound C,Sound B,5,5,
2887,21,P2,Dynamism,Sound D,Sound A,1,5,
2888,21,P2,Quality,Sound A,Sound C,5,5,
2889,21,P2,Quality,Sound B,Sound F,3,5,
2890,21,P2,Quality,Sound C,Sound B,2,5,
2891,21,P2,Quality,Sound D,Sound A,2,5,
2892,21,P8,Harmony,Sound A,Sound B,3,2,
2893,21,P8,Harmony,Sound B,Sound A,2,2,
2894,21,P8,Harmony,Sound C,Sound F,3,2,
2895,21,P8,Harmony,Sound D,Sound C,5,2,
2896,21,P8,Dynamism,Sound A,Sound B,5,2,
2897,21,P8,Dynamism,Sound B,Sound A,1,2,
2898,21,P8,Dynamism,Sound C,Sound F,3,2,
2899,21,P8,Dynamism,Sound D,Sound C,5,2,
2900,21,P8,Quality,Sound A,Sound B,2,2,
2901,21,P8,Quality,Sound B,Sound A,1,2,
2902,21,P8,Quality,Sound C,Sound F,3,2,
2903,21,P8,Quality,Sound D,Sound C,5,2,
2904,21,P4,Harmony,Sound A,Sound C,5,5,
2905,21,P4,Harmony,Sound B,Sound B,2,5,
2906,21,P4,Harmony,Sound C,Sound A,2,5,
2907,21,P4,Harmony,Sound D,Sound F,3,5,
2908,21,P4,Dynamism,Sound A,Sound C,5,5,
2909,21,P4,Dynamism,Sound B,Sound B,5,5,
2910,21,P4,Dynamism,Sound C,Sound A,2,5,
2911,21,P4,Dynamism,Sound D,Sound F,3,5,
2912,21,P4,Quality,Sound A,Sound C,5,5,
2913,21,P4,Quality,Sound B,Sound B,1,5,
2914,21,P4,Quality,Sound C,Sound A,2,5,
2915,21,P4,Quality,Sound D,Sound F,3,5,
2916,21,P10,Harmony,Sound A,Sound B,3,2,
2917,21,P10,Harmony,Sound B,Sound C,5,2,
2918,21,P10,Harmony,Sound C,Sound A,1,2,
2919,21,P10,Harmony,Sound D,Sound F,3,2,
2920,21,P10,Dynamism,Sound A,Sound B,5,2,
2921,21,P10,Dynamism,Sound B,Sound C,5,2,
2922,21,P10,Dynamism,Sound C,Sound A,2,2,
2923,21,P10,Dynamism,Sound D,Sound F,3,2,
2924,21,P10,Quality,Sound A,Sound B,1,2,
2925,21,P10,Quality,Sound B,Sound C,5,2,
2926,21,P10,Quality,Sound C,Sound A,2,2,
2927,21,P10,Quality,Sound D,Sound F,3,2,
2928,21,P5,Harmony,Sound A,Sound B,2,5,
2929,21,P5,Harmony,Sound B,Sound C,4,5,
2930,21,P5,Harmony,Sound C,Sound F,3,5,
2931,21,P5,Harmony,Sound D,Sound A,1,5,
2932,21,P5,Dynamism,Sound A,Sound B,1,5,
2933,21,P5,Dynamism,Sound B,Sound C,4,5,
2934,21,P5,Dynamism,Sound C,Sound F,3,5,
2935,21,P5,Dynamism,Sound D,Sound A,1,5,
2936,21,P5,Quality,Sound A,Sound B,1,5,
2937,21,P5,Quality,Sound B,Sound C,4,5,
2938,21,P5,Quality,Sound C,Sound F,3,5,
2939,21,P5,Quality,Sound D,Sound A,1,5,
2940,21,P6,Harmony,Sound A,Sound B,2,5,
2941,21,P6,Harmony,Sound B,Sound F,3,5,
2942,21,P6,Harmony,Sound C,Sound C,4,5,
2943,21,P6,Harmony,Sound D,Sound A,2,5,
2944,21,P6,Dynamism,Sound A,Sound B,2,5,
2945,21,P6,Dynamism,Sound B,Sound F,3,5,
2946,21,P6,Dynamism,Sound C,Sound C,4,5,
2947,21,P6,Dynamism,Sound D,Sound A,1,5,
2948,21,P6,Quality,Sound A,Sound B,1,5,
2949,21,P6,Quality,Sound B,Sound F,3,5,
2950,21,P6,Quality,Sound C,Sound C,5,5,
2951,21,P6,Quality,Sound D,Sound A,1,5,
2952,21,P11,Harmony,Sound A,Sound B,3,2,
2953,21,P11,Harmony,Sound B,Sound F,3,2,
2954,21,P11,Harmony,Sound C,Sound C,5,2,
2955,21,P11,Harmony,Sound D,Sound A,1,2,
2956,21,P11,Dynamism,Sound A,Sound B,3,2,
2957,21,P11,Dynamism,Sound B,Sound F,3,2,
2958,21,P11,Dynamism,Sound C,Sound C,5,2,
2959,21,P11,Dynamism,Sound D,Sound A,1,2,
2960,21,P11,Quality,Sound A,Sound B,1,2,
2961,21,P11,Quality,Sound B,Sound F,3,2,
2962,21,P11,Quality,Sound C,Sound C,5,2,
2963,21,P11,Quality,Sound D,Sound A,2,2,
2964,21,P3,Harmony,Sound A,Sound A,2,4,
2965,21,P3,Harmony,Sound B,Sound C,5,4,
2966,21,P3,Harmony,Sound C,Sound F,3,4,
2967,21,P3,Harmony,Sound D,Sound B,4,4,
2968,21,P3,Dynamism,Sound A,Sound A,1,4,
2969,21,P3,Dynamism,Sound B,Sound C,4,4,
2970,21,P3,Dynamism,Sound C,Sound F,3,4,
2971,21,P3,Dynamism,Sound D,Sound B,2,4,
2972,21,P3,Quality,Sound A,Sound A,1,4,
2973,21,P3,Quality,Sound B,Sound C,4,4,
2974,21,P3,Quality,Sound C,Sound F,3,4,
2975,21,P3,Quality,Sound D,Sound B,1,4,
2976,21,P1,Harmony,Sound A,Sound C,5,4,
2977,21,P1,Harmony,Sound B,Sound B,2,4,
2978,21,P1,Harmony,Sound C,Sound F,3,4,
2979,21,P1,Harmony,Sound D,Sound A,1,4,
2980,21,P1,Dynamism,Sound A,Sound C,4,4,
2981,21,P1,Dynamism,Sound B,Sound B,2,4,
2982,21,P1,Dynamism,Sound C,Sound F,3,4,
2983,21,P1,Dynamism,Sound D,Sound A,1,4,
2984,21,P1,Quality,Sound A,Sound C,5,4,
2985,21,P1,Quality,Sound B,Sound B,1,4,
2986,21,P1,Quality,Sound C,Sound F,3,4,
2987,21,P1,Quality,Sound D,Sound A,1,4,
2988,21,P12,Harmony,Sound A,Sound B,1,2,
2989,21,P12,Harmony,Sound B,Sound A,2,2,
2990,21,P12,Harmony,Sound C,Sound C,5,2,
2991,21,P12,Harmony,Sound D,Sound F,3,2,
2992,21,P12,Dynamism,Sound A,Sound B,3,2,
2993,21,P12,Dynamism,Sound B,Sound A,1,2,
2994,21,P12,Dynamism,Sound C,Sound C,5,2,
2995,21,P12,Dynamism,Sound D,Sound F,3,2,
2996,21,P12,Quality,Sound A,Sound B,1,2,
2997,21,P12,Quality,Sound B,Sound A,2,2,
2998,21,P12,Quality,Sound C,Sound C,5,2,
2999,21,P12,Quality,Sound D,Sound F,3,2,
3000,21,P7,Harmony,Sound A,Sound C,3,2,
3001,21,P7,Harmony,Sound B,Sound B,2,2,
3002,21,P7,Harmony,Sound C,Sound A,1,2,
3003,21,P7,Harmony,Sound D,Sound F,3,2,
3004,21,P7,Dynamism,Sound A,Sound C,5,2,
3005,21,P7,Dynamism,Sound B,Sound B,3,2,
3006,21,P7,Dynamism,Sound C,Sound A,2,2,
3007,21,P7,Dynamism,Sound D,Sound F,3,2,
3008,21,P7,Quality,Sound A,Sound C,5,2,
3009,21,P7,Quality,Sound B,Sound B,1,2,
3010,21,P7,Quality,Sound C,Sound A,1,2,
3011,21,P7,Quality,Sound D,Sound F,3,2,
3012,21,P9,Harmony,Sound A,Sound B,2,2,
3013,21,P9,Harmony,Sound B,Sound F,3,2,
3014,21,P9,Harmony,Sound C,Sound C,4,2,
3015,21,P9,Harmony,Sound D,Sound A,1,2,
3016,21,P9,Dynamism,Sound A,Sound B,2,2,
3017,21,P9,Dynamism,Sound B,Sound F,3,2,
3018,21,P9,Dynamism,Sound C,Sound C,5,2,
3019,21,P9,Dynamism,Sound D,Sound A,1,2,
3020,21,P9,Quality,Sound A,Sound B,1,2,
3021,21,P9,Quality,Sound B,Sound F,3,2,
3022,21,P9,Quality,Sound C,Sound C,5,2,
3023,21,P9,Quality,Sound D,Sound A,1,2,
3024,22,P2,Harmony,Sound A,Sound C,4,4,
3025,22,P2,Harmony,Sound B,Sound F,3,4,
3026,22,P2,Harmony,Sound C,Sound B,2,4,
3027,22,P2,Harmony,Sound D,Sound A,1,4,
3028,22,P2,Dynamism,Sound A,Sound C,5,4,
3029,22,P2,Dynamism,Sound B,Sound F,3,4,
3030,22,P2,Dynamism,Sound C,Sound B,4,4,
3031,22,P2,Dynamism,Sound D,Sound A,1,4,
3032,22,P2,Quality,Sound A,Sound C,5,4,
3033,22,P2,Quality,Sound B,Sound F,3,4,
3034,22,P2,Quality,Sound C,Sound B,2,4,
3035,22,P2,Quality,Sound D,Sound A,2,4,
3036,22,P8,Harmony,Sound A,Sound B,5,1,
3037,22,P8,Harmony,Sound B,Sound A,2,1,
3038,22,P8,Harmony,Sound C,Sound F,3,1,
3039,22,P8,Harmony,Sound D,Sound C,5,1,
3040,22,P8,Dynamism,Sound A,Sound B,5,1,
3041,22,P8,Dynamism,Sound B,Sound A,2,1,
3042,22,P8,Dynamism,Sound C,Sound F,3,1,
3043,22,P8,Dynamism,Sound D,Sound C,5,1,
3044,22,P8,Quality,Sound A,Sound B,2,1,
3045,22,P8,Quality,Sound B,Sound A,1,1,
3046,22,P8,Quality,Sound C,Sound F,3,1,
3047,22,P8,Quality,Sound D,Sound C,5,1,
3048,22,P4,Harmony,Sound A,Sound C,5,4,
3049,22,P4,Harmony,Sound B,Sound B,2,4,
3050,22,P4,Harmony,Sound C,Sound A,3,4,
3051,22,P4,Harmony,Sound D,Sound F,3,4,
3052,22,P4,Dynamism,Sound A,Sound C,5,4,
3053,22,P4,Dynamism,Sound B,Sound B,5,4,
3054,22,P4,Dynamism,Sound C,Sound A,2,4,
3055,22,P4,Dynamism,Sound D,Sound F,3,4,
3056,22,P4,Quality,Sound A,Sound C,5,4,
3057,22,P4,Quality,Sound B,Sound B,2,4,
3058,22,P4,Quality,Sound C,Sound A,1,4,
3059,22,P4,Quality,Sound D,Sound F,3,4,
3060,22,P10,Harmony,Sound A,Sound B,3,1,
3061,22,P10,Harmony,Sound B,Sound C,4,1,
3062,22,P10,Harmony,Sound C,Sound A,2,1,
3063,22,P10,Harmony,Sound D,Sound F,3,1,
3064,22,P10,Dynamism,Sound A,Sound B,4,1,
3065,22,P10,Dynamism,Sound B,Sound C,4,1,
3066,22,P10,Dynamism,Sound C,Sound A,2,1,
3067,22,P10,Dynamism,Sound D,Sound F,3,1,
3068,22,P10,Quality,Sound A,Sound B,2,1,
3069,22,P10,Quality,Sound B,Sound C,4,1,
3070,22,P10,Quality,Sound C,Sound A,1,1,
3071,22,P10,Quality,Sound D,Sound F,3,1,
3072,22,P5,Harmony,Sound A,Sound B,2,5,
3073,22,P5,Harmony,Sound B,Sound C,4,5,
3074,22,P5,Harmony,Sound C,Sound F,3,5,
3075,22,P5,Harmony,Sound D,Sound A,1,5,
3076,22,P5,Dynamism,Sound A,Sound B,1,5,
3077,22,P5,Dynamism,Sound B,Sound C,4,5,
3078,22,P5,Dynamism,Sound C,Sound F,3,5,
3079,22,P5,Dynamism,Sound D,Sound A,1,5,
3080,22,P5,Quality,Sound A,Sound B,1,5,
3081,22,P5,Quality,Sound B,Sound C,4,5,
3082,22,P5,Quality,Sound C,Sound F,3,5,
3083,22,P5,Quality,Sound D,Sound A,2,5,
3084,22,P6,Harmony,Sound A,Sound B,2,5,
3085,22,P6,Harmony,Sound B,Sound F,3,5,
3086,22,P6,Harmony,Sound C,Sound C,5,5,
3087,22,P6,Harmony,Sound D,Sound A,1,5,
3088,22,P6,Dynamism,Sound A,Sound B,3,5,
3089,22,P6,Dynamism,Sound B,Sound F,3,5,
